155,967,Sales,8,3,Marketing,207,2,Female,Sales Executive,4,1,14,3,4,2,3,3
156,1496,Research & Development,1,1,Technical Degree,208,4,Male,Manufacturing Director,3,1,13,3,1,1,3,0
157,1169,Research & Development,7,4,Medical,211,2,Male,Manufacturing Director,3,2,17,3,3,2,3,0
158,1145,Research & Development,9,3,Medical,214,2,Female,Research Scientist,2,4,20,4,2,3,2,0
159,630,Sales,4,4,Marketing,215,3,Male,Sales Executive,4,7,11,3,1,2,2,2
160,303,Sales,2,4,Marketing,216,3,Female,Sales Representative,3,6,18,3,4,3,3,1
161,1256,Research & Development,19,1,Medical,217,3,Male,Research Scientist,4,1,24,4,1,6,3,2
162,691,Research & Development,9,3,Medical,218,4,Male,Research Scientist,2,6,18,3,4,1,1,2
163,440,Research & Development,21,3,Medical,221,3,Male,Research Scientist,4,1,11,3,3,2,1,0
164,334,Research & Development,24,2,Life Sciences,223,3,Male,Healthcare Representative,4,3,16,3,2,2,1,1
165,1450,Research & Development,3,3,Medical,224,3,Male,Research Scientist,3,1,15,3,4,2,2,0
166,1452,Research & Development,11,3,Life Sciences,226,3,Female,Manager,2,3,15,3,2,5,3,4
167,465,Research & Development,14,3,Life Sciences,227,1,Male,Research Scientist,3,4,12,3,1,2,3,1
168,1339,Sales,5,3,Life Sciences,228,2,Female,Sales Executive,4,2,12,3,3,2,3,7
169,702,Sales,1,4,Life Sciences,230,1,Female,Sales Executive,4,4,22,4,3,2,4,0
170,120,Research & Development,6,5,Life Sciences,231,3,Male,Research Scientist,3,3,20,4,1,2,3,1
171,1157,Research & Development,17,3,Technical Degree,233,3,Male,Research Scientist,2,0,16,3,4,3,2,1
172,602,Sales,1,1,Technical Degree,235,3,Female,Sales Representative,1,0,21,4,1,5,4,0
173,1480,Research & Development,3,2,Medical,238,4,Male,Laboratory Technician,2,4,12,3,3,3,2,7
174,111,Research & Development,9,3,Medical,239,3,Male,Laboratory Technician,1,1,11,3,3,4,3,6
175,1268,Sales,4,2,Life Sciences,240,3,Female,Sales Executive,1,4,11,3,1,3,4,0
176,713,Research & Development,8,3,Life Sciences,241,3,Female,Research Scientist,1,4,18,3,3,3,3,2
177,134,Research & Development,2,3,Life Sciences,242,3,Male,Research Scientist,4,0,14,3,1,2,4,0
178,303,Research & Development,2,3,Life Sciences,243,2,Male,Laboratory Technician,4,1,22,4,3,3,2,1
179,526,Sales,1,2,Marketing,244,2,Female,Sales Executive,1,1,25,4,3,2,3,15
180,1380,Research & Development,9,2,Life Sciences,245,3,Female,Laboratory Technician,4,1,12,3,3,3,3,2
181,140,Research & Development,12,1,Medical,246,3,Female,Research Scientist,4,8,23,4,3,0,3,0
182,629,Research & Development,27,2,Medical,247,4,Female,Research Scientist,2,2,15,3,4,3,3,1
183,1356,Sales,20,2,Marketing,248,2,Female,Sales Representative,2,1,22,4,4,5,2,0
184,328,Research & Development,1,3,Medical,249,3,Male,Laboratory Technician,3,2,15,3,4,2,2,0
185,1084,Research & Development,13,2,Medical,250,4,Female,Manufacturing Director,1,1,11,3,3,3,3,1
186,931,Research & Development,14,3,Medical,252,4,Female,Research Scientist,2,1,13,3,4,5,3,1
187,989,Research & Development,4,1,Medical,253,4,Female,Manager,3,1,14,3,2,2,3,9
188,692,Research & Development,14,4,Medical,254,3,Male,Research Director,2,8,11,3,4,3,3,2
189,1069,Research & Development,2,1,Life Sciences,256,4,Male,Manufacturing Director,3,1,17,3,3,2,2,1
190,313,Research & Development,3,3,Medical,258,4,Female,Healthcare Representative,2,3,18,3,3,6,3,1
191,699,Research & Development,1,4,Life Sciences,259,3,Male,Manager,3,0,14,3,1,5,3,11
192,894,Research & Development,9,3,Medical,260,4,Female,Research Scientist,2,1,16,3,4,2,2,0
193,556,Research & Development,23,2,Life Sciences,261,2,Male,Manufacturing Director,3,3,13,3,1,1,3,0
194,1344,Research & Development,7,3,Medical,262,4,Male,Research Scientist,4,4,14,3,4,3,4,2
195,1195,Research & Development,2,2,Medical,264,1,Male,Manager,4,9,23,4,4,1,3,11
196,290,Research & Development,21,3,Life Sciences,267,2,Male,Research Scientist,1,1,12,3,1,3,2,1
197,138,Research & Development,2,3,Medical,269,2,Female,Laboratory Technician,2,5,11,3,4,5,3,1
198,926,Research & Development,21,2,Medical,270,3,Female,Manufacturing Director,3,2,16,3,2,5,3,0
199,1261,Research & Development,2,4,Life Sciences,271,4,Male,Manufacturing Director,3,9,14,3,2,3,3,0
200,1084,Research & Development,29,3,Technical Degree,273,4,Male,Manufacturing Director,4,3,18,3,1,3,1,1
201,472,Research & Development,1,1,Technical Degree,274,3,Male,Manufacturing Director,1,5,19,3,3,1,3,2
202,1002,Research & Development,18,4,Life Sciences,275,4,Male,Manufacturing Director,4,1,15,3,1,0,3,1
203,878,Research & Development,10,4,Medical,277,4,Male,Research Scientist,3,1,17,3,4,4,4,2
204,905,Research & Development,19,2,Medical,281,3,Male,Laboratory Technician,4,8,15,3,3,2,4,3
205,1180,Research & Development,29,1,Medical,282,2,Male,Healthcare Representative,1,7,19,3,2,2,3,0
206,121,Sales,27,3,Marketing,283,2,Female,Sales Executive,4,1,22,4,4,3,2,1
207,1136,Research & Development,5,3,Life Sciences,284,4,Male,Research Scientist,2,1,16,3,1,2,2,2
208,635,Research & Development,18,1,Medical,286,2,Female,Laboratory Technician,4,1,13,3,1,2,3,1
209,1151,Research & Development,9,5,Life Sciences,287,4,Male,Healthcare Representative,4,9,14,3,4,5,1,0
210,644,Research & Development,1,4,Medical,288,4,Male,Healthcare Representative,1,7,16,3,3,3,3,0
211,1045,Sales,4,4,Medical,291,4,Male,Sales Executive,4,1,11,3,3,2,2,9
212,829,Research & Development,1,1,Life Sciences,292,3,Male,Manufacturing Director,3,1,22,4,3,2,3,5
213,1242,Sales,20,3,Life Sciences,293,4,Female,Sales Executive,3,1,14,3,4,2,3,0
214,1469,Research & Development,8,4,Life Sciences,296,2,Male,Research Director,2,5,16,3,4,5,1,4
215,1005,Research & Development,3,3,Technical Degree,297,4,Female,Research Scientist,1,5,11,3,3,5,3,0
216,896,Sales,6,3,Life Sciences,298,4,Female,Manager,4,3,18,3,3,3,3,0
217,334,Sales,26,4,Marketing,299,3,Female,Sales Executive,1,5,15,3,3,5,2,0
218,992,Research & Development,1,3,Technical Degree,300,3,Male,Research Scientist,3,0,14,3,4,1,2,1
219,1052,Sales,6,3,Medical,302,4,Female,Sales Executive,4,6,12,3,4,2,3,12
220,1147,Sales,3,3,Marketing,303,4,Female,Sales Executive,1,2,14,3,4,4,3,0
221,1396,Research & Development,5,2,Life Sciences,304,4,Male,Laboratory Technician,2,8,16,3,4,3,4,3
222,147,Research & Development,4,4,Medical,305,3,Female,Research Scientist,2,6,21,4,4,3,3,1
223,663,Research & Development,11,3,Other,306,2,Male,Research Director,4,1,14,3,3,1,3,0
224,119,Sales,3,3,Life Sciences,307,1,Male,Sales Executive,3,0,12,3,3,6,2,5
225,979,Research & Development,1,4,Medical,308,3,Male,Manufacturing Director,3,0,12,3,4,2,3,1
226,142,Research & Development,3,3,Life Sciences,309,3,Male,Research Scientist,4,3,17,3,1,6,3,0
227,319,Sales,4,4,Marketing,311,1,Male,Sales Representative,4,4,17,3,3,2,3,5
228,1413,Sales,1,1,Medical,312,2,Female,Sales Executive,4,1,14,3,4,5,3,4
229,944,Sales,1,3,Marketing,314,3,Female,Sales Executive,3,1,14,3,1,3,4,0
230,896,Research & Development,18,1,Medical,315,3,Male,Research Scientist,4,1,13,3,3,3,2,0
231,1323,Research & Development,2,3,Life Sciences,316,3,Female,Laboratory Technician,4,7,15,3,2,3,2,2
232,532,Research & Development,4,2,Technical Degree,319,3,Male,Manager,4,1,11,3,4,3,3,11
233,818,Human Resources,6,2,Medical,321,2,Male,Human Resources,3,8,17,3,4,2,2,2
234,854,Sales,1,4,Medical,323,4,Female,Manager,4,3,11,3,3,3,2,0
235,813,Research & Development,14,3,Medical,325,3,Male,Laboratory Technician,4,5,13,3,3,2,1,0
236,1034,Sales,16,3,Marketing,327,4,Female,Manager,4,5,22,4,3,3,3,1
237,465,Research & Development,2,2,Life Sciences,328,1,Female,Laboratory Technician,1,7,20,4,1,3,4,1
238,771,Sales,2,4,Life Sciences,329,1,Male,Manager,3,1,18,3,4,2,4,15
239,1401,Sales,4,2,Life Sciences,330,3,Female,Sales Representative,2,2,11,3,1,5,3,1
240,515,Research & Development,1,3,Life Sciences,331,4,Male,Laboratory Technician,3,0,14,3,4,2,1,1
241,1431,Research & Development,1,4,Medical,332,3,Female,Laboratory Technician,3,7,14,3,3,1,3,1
242,976,Sales,26,4,Marketing,333,3,Male,Sales Executive,4,0,18,3,1,2,3,2
243,1411,Research & Development,19,2,Life Sciences,334,3,Male,Research Scientist,1,2,16,3,1,2,2,0
244,1300,Research & Development,24,2,Technical Degree,335,1,Male,Research Scientist,4,1,17,3,1,3,3,4
245,252,Research & Development,1,3,Other,336,3,Male,Manager,4,0,11,3,3,2,3,1
246,1327,Research & Development,3,4,Medical,337,2,Male,Research Director,3,9,12,3,1,3,3,2
247,832,Research & Development,5,4,Life Sciences,338,3,Female,Research Scientist,4,1,13,3,3,2,2,0
248,470,Research & Development,2,4,Life Sciences,339,4,Male,Manufacturing Director,1,6,13,3,2,3,3,5
249,1017,Research & Development,1,2,Medical,340,3,Female,Research Scientist,1,2,14,3,1,2,2,0
250,1199,Research & Development,7,4,Life Sciences,341,1,Male,Manufacturing Director,3,4,17,3,4,1,3,0
251,504,Research & Development,10,3,Medical,342,1,Male,Manufacturing Director,3,6,11,3,2,5,3,0
252,505,Research & Development,2,4,Technical Degree,343,3,Female,Healthcare Representative,3,0,25,4,4,1,3,11
253,665,Research & Development,15,3,Life Sciences,346,3,Male,Research Scientist,4,1,19,3,1,1,3,1
254,916,Research & Development,17,2,Life Sciences,347,4,Female,Research Scientist,1,3,13,3,3,1,3,0
255,1247,Sales,20,2,Marketing,349,4,Male,Sales Executive,4,2,14,3,4,2,3,0
256,685,Research & Development,1,3,Life Sciences,350,1,Female,Manufacturing Director,3,0,12,3,4,3,3,1
257,269,Research & Development,2,3,Medical,351,4,Female,Laboratory Technician,1,0,11,3,3,4,3,7
258,1416,Research & Development,2,2,Medical,352,1,Male,Research Director,3,0,19,3,4,5,3,3
259,833,Research & Development,1,3,Life Sciences,353,3,Male,Research Scientist,4,1,11,3,2,0,2,0
260,307,Research & Development,29,2,Medical,355,3,Male,Laboratory Technician,2,0,11,3,2,2,4,1
261,1311,Research & Development,7,3,Life Sciences,359,2,Male,Laboratory Technician,2,1,20,4,3,3,1,0
262,1327,Sales,2,2,Life Sciences,361,4,Male,Sales Executive,4,3,18,3,4,0,3,7
263,128,Research & Development,2,1,Technical Degree,362,4,Male,Laboratory Technician,1,4,13,3,4,5,3,0
264,488,Sales,2,3,Technical Degree,363,3,Female,Manager,2,3,12,3,2,2,2,7
265,529,Research & Development,2,4,Life Sciences,364,1,Male,Laboratory Technician,3,2,11,3,3,5,1,0
266,1210,Sales,2,3,Medical,366,1,Male,Sales Executive,2,2,19,3,2,2,3,0
267,1463,Research & Development,23,3,Medical,367,2,Male,Healthcare Representative,4,0,21,4,2,2,3,7
268,675,Research & Development,5,2,Life Sciences,369,2,Male,Healthcare Representative,1,1,12,3,4,2,3,1
269,1385,Research & Development,20,2,Medical,372,3,Male,Healthcare Representative,4,0,14,3,2,2,3,4
270,1403,Research & Development,6,3,Life Sciences,373,4,Male,Laboratory Technician,4,0,11,3,3,4,3,10
271,452,Research & Development,1,3,Medical,374,4,Male,Manager,1,0,14,3,3,2,3,4
272,666,Research & Development,29,4,Life Sciences,376,1,Male,Manager,2,1,12,3,4,2,2,9
273,1158,Research & Development,9,3,Medical,377,4,Male,Research Scientist,4,1,23,4,4,3,2,0
274,228,Sales,6,4,Medical,378,3,Male,Sales Executive,4,4,14,3,2,5,4,0
275,996,Research & Development,3,2,Medical,379,4,Male,Research Scientist,3,1,17,3,1,4,4,1
276,728,Research & Development,1,4,Medical,380,1,Female,Research Director,4,2,18,3,1,2,3,0
277,1315,Research & Development,22,3,Life Sciences,381,2,Female,Manager,2,7,18,3,2,6,2,6
278,322,Sales,7,2,Medical,382,1,Female,Sales Executive,1,1,24,4,3,3,3,7
279,1479,Research & Development,1,3,Life Sciences,384,3,Female,Manufacturing Director,2,1,20,4,1,6,1,1
280,797,Research & Development,4,1,Life Sciences,385,1,Male,Research Director,2,3,14,3,1,4,2,1
